index,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
702,6.0,96.85714286,0.0,0.0,28.0,672.5452381,0.0,0.020707071,19.71468924,0.0,5.0,1.0,1.0,2.0,10.0,1.0,0.0,True
3610,0.0,0.0,0.0,0.0,9.0,73.66666667,0.0,0.022222222000000003,0.0,0.2,6.0,2.0,2.0,1.0,3.0,1.0,0.0,False
18497,0.0,0.0,0.0,0.0,16.29133783420131,517.1830686830872,0.0,0.012373562223731472,31.263977632172146,0.2291337834201312,5.381889639033552,2.0,2.0,1.0,2.763779278067104,0.0,0.0,True
3249,0.0,0.0,0.0,0.0,8.0,202.33333330000002,0.0,0.01875,0.0,0.0,6.0,3.0,2.0,1.0,6.0,1.0,1.0,False
11637,0.0,0.0,2.0,13.0,45.0,3740.291667,0.012765957,0.041884498,0.0,0.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,False
17867,0.25160526286399887,5.283710520143976,2.9161315790453335,202.09709078924348,26.412921053317337,398.6633855200509,0.0007624401828725643,0.007251204481922474,3.5988199301669406,0.0,8.32905263236267,2.0838684209546665,2.0,1.5032105257279977,3.8322631580906674,0.9161315790453337,0.0,True
15602,0.0,0.0,0.0,0.0,4.178005121221634,291.08745096158697,0.0,0.015706734949621794,25.47818959749571,0.0,7.0,2.2146632525189105,4.036658131297276,2.2146632525189105,4.356010242443269,0.6073316262594551,0.6073316262594551,True
19842,0.0,0.0,0.0,0.0,8.716626775305354,249.8290370197424,0.007166267753053545,0.020443836881646648,5.0268501780569395,0.0,6.283373224694645,2.0,2.0,9.0,2.0,0.0,0.0,True
14217,6.0,103.64010177404195,0.4106555257185065,0.821311051437013,33.69589973146656,1066.1786254498893,0.008690617063775878,0.020879940539513395,11.626675471523756,0.0,6.589344474281494,2.4106555257185063,2.0,4.8213110514370126,3.0,1.0,0.5893444742814935,True
9253,0.0,0.0,0.0,0.0,3.0,896.5,0.0,0.033333333,0.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,False
10862,0.0,0.0,0.0,0.0,20.0,1055.333333,0.01,0.009285714,0.0,0.0,7.0,3.0,2.0,4.0,13.0,1.0,0.0,False
10161,3.0,63.0,2.0,204.25,20.0,457.25,0.009090909,0.013636364,0.0,0.0,1.0,3.0,2.0,7.0,2.0,0.0,0.0,True
5878,0.0,0.0,0.0,0.0,4.0,35.33333333,0.05,0.1,0.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,False
2794,0.0,0.0,0.0,0.0,8.0,149.0,0.0,0.033333333,64.788,0.0,6.0,2.0,2.0,1.0,2.0,1.0,0.0,True
19838,7.90417598922068,167.87266972198077,1.09582401077932,2.7395600269483,180.27759141252704,5453.979168582859,0.0021525112149256617,0.008015167754204003,13.440500883821308,0.0,7.4520879946103395,2.0,2.80835197844136,2.35626398383102,10.137583902986119,1.0,0.0,True
6269,15.0,304.5833333,0.0,0.0,33.0,761.2233332999999,0.007619048000000001,0.020793651,0.0,0.0,8.0,3.0,2.0,1.0,3.0,1.0,1.0,False
9959,18.0,1103.330357,8.0,696.8333332999999,359.0,12959.91515,0.0007957560000000001,0.008975428,7.2310747829999995,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,True
11612,0.0,0.0,0.0,0.0,6.0,529.5,0.0,0.04,44.443614000000004,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,True
12354,1.0,84.67919500616114,0.0,0.0,17.937042047082414,1174.849572253248,0.0,0.009220352835211557,13.38821312323389,0.0,6.312347349027471,1.6246946980549417,1.3123473490274709,4.561736745137354,6.186431443192296,0.31234734902747086,0.6876526509725291,True
6775,8.0,187.7,0.0,0.0,21.0,881.35,0.0,0.008641975,23.42271616,0.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,False
20412,7.332988204755573,117.37830029202485,0.0,0.0,31.166235255944464,1207.8298804719084,0.004385510883441232,0.015556587321250358,18.545149416842847,0.0,6.666494102377786,2.0,2.0,2.0005176928666417,2.0,1.0,0.0,True
332,1.0,21.0,3.0,116.0,21.0,613.6666667000001,0.008333333,0.023611111,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,False
15765,0.0,0.0,0.0,0.0,8.998706081829472,342.5282450482139,0.0,0.024341362784768585,50.57105402424953,0.0,6.333764639390177,2.0,2.0,1.3337646393901763,3.0025878363410587,1.0,0.3337646393901764,True
5617,0.0,0.0,0.0,0.0,3.0,58.4,0.0,0.066666667,0.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,False
10691,7.0,98.0,3.0,61.0,83.0,2355.682738,0.002873563,0.022487296,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,False
19426,3.3594367605343853,139.85153163596902,3.856225295786246,214.25543476094612,22.359436760534386,920.8944663889829,0.007153554556867024,0.02796907617832687,28.367482172463813,0.1856225295786246,6.0,1.928112647893123,1.928112647893123,8.496788535251861,2.0,0.07188735210687702,0.07188735210687702,True
13583,5.511477282675216,32.30886814938197,2.8045909130700863,40.89640917447181,38.39081817385983,1479.9148109882312,0.011502955588631137,0.028377476732754436,0.7557351762288839,0.0,6.902295456535043,2.0,2.0,4.195409086929914,9.413772739210259,1.0,0.0,True
6890,1.0,20.2,0.0,0.0,6.0,204.4,0.0,0.028571429,0.0,0.0,8.0,2.0,7.0,3.0,5.0,0.0,1.0,False
9343,4.0,88.0,1.0,1174.0,173.0,6014.3984009999995,0.009530631999999999,0.025130309,1.53931845,0.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,True
5229,0.0,0.0,0.0,0.0,8.0,359.0,0.0,0.075,0.0,0.4,6.0,1.0,1.0,3.0,3.0,1.0,0.0,False
6157,3.0,142.2,0.0,0.0,24.0,755.0,0.0,0.0074074069999999995,0.0,0.0,8.0,2.0,5.0,7.0,2.0,0.0,1.0,False
18673,0.0,0.0,0.0,0.0,5.524462079575876,427.41132572818293,0.010795397108946952,0.06832749719094817,1.0452767756063754,0.09466732798409536,6.842221120026508,1.3155577599469845,1.1577788799734923,2.8422211200265077,8.788894399867461,1.0,0.0,True
15492,0.4557116503693758,0.0,0.0,0.0,18.278558251846878,570.2398861149965,0.0,0.03003384066182309,12.82530820275657,0.0,7.177153398522497,2.5442883496306243,2.0,1.5442883496306243,1.4557116503693757,1.0,0.0,True
16247,2.0,70.38700885080108,0.0,0.0,45.22079645499552,2093.150253980747,0.0,0.014717783910641078,33.23109759659739,0.0,8.537663716399642,1.768831858199821,1.768831858199821,5.155840709000895,11.844159290999105,0.7688318581998209,0.0,True
9453,8.0,133.4,0.0,0.0,38.0,2666.066667,0.002272727,0.016576478999999998,17.06291074,0.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,False
13984,10.010422528418033,1195.8935089186705,2.680563371224043,421.8632339774218,28.649295785969947,1109.3407074657437,0.008306109413943193,0.018576000893926806,14.033717781439723,0.0,5.690985899642075,1.3298591571939893,4.638873257551914,4.319436628775957,14.062535170508193,0.6701408428060107,0.3298591571939893,True
19709,3.4265148131238456,57.4090387552911,0.0,0.0,7.838633318114613,415.6653816478177,0.007168564835951927,0.03835173487028313,8.573488108201493,0.0,3.412118504990767,1.0,1.0,4.0,2.5734851868761544,0.5734851868761541,0.0,True
8175,0.0,0.0,0.0,0.0,11.0,1027.0,0.0,0.054545455,0.0,0.0,7.0,2.0,2.0,2.0,3.0,1.0,0.0,False
11538,0.0,0.0,0.0,0.0,22.0,493.0,0.0,0.00952381,55.569675600000004,0.0,7.0,4.0,1.0,9.0,8.0,1.0,1.0,True
4668,1.0,54.0,0.0,0.0,31.0,2543.5,0.0,0.006666666999999999,0.0,0.0,6.0,2.0,2.0,5.0,2.0,1.0,0.0,False
15940,0.2350062151413067,2.3500621514130673,0.0,0.0,23.585068366554374,1292.2593823744844,0.0,0.006792657622495109,71.92261038051939,0.0,4.824968924293467,3.41003729084784,4.585068366554374,2.8800497211304537,6.230111872543521,0.7649937848586933,0.0,True
10762,1.0,105.0,1.0,0.0,59.0,1125.904762,0.0,0.014043584,0.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,0.0,False
6192,0.0,0.0,0.0,0.0,36.0,788.5,0.0,0.025,0.0,0.0,7.0,2.0,6.0,3.0,3.0,1.0,0.0,False
11890,1.0,27.5,1.0,376.0,109.0,2925.677607,0.005504586999999999,0.0156734,0.0,0.0,7.0,1.0,2.0,3.0,10.0,1.0,0.0,False
13537,1.0450300354355373,21.16185821756963,0.0,0.0,95.27868639970373,4783.971962086464,0.0043076334721809115,0.020428595865329906,8.64269134021138,0.0,7.477484982282231,2.0,2.0,5.3874249114111565,1.0,1.0,0.47748498228223135,True
9973,2.0,64.5,0.0,0.0,52.0,2120.630952,0.0,0.011965812,0.0,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,False
18776,10.444323880456022,330.5624464393626,5.288864776091204,968.9436473222003,126.26572626755697,7290.3619176962175,0.003716424334845241,0.01965778239622374,5.014883886383686,0.0,2.022053432638431,2.577729552182409,1.7111352239087956,6.844540895635182,3.1334056717263867,1.0,0.0,True
4316,15.0,370.275,12.0,689.8333332999999,96.0,2964.590278,0.002608696,0.010732401,3.358133333,0.0,6.0,1.0,1.0,3.0,1.0,1.0,0.0,True
18108,5.16679423916924,404.37561925260593,2.0,49.04284671231547,51.998469129969116,1544.5109890723384,0.0,0.017592790723907067,0.701043542298283,0.0,7.0,2.0,2.0,3.3335884783384806,2.4447846377846405,1.0,0.9444019202769199,True
14981,0.0,0.0,0.0,0.0,1.3537150554803294,27.201853819754803,0.0,0.0,42.92755371298626,0.0,9.0,1.3537150554803294,1.3537150554803294,5.292569889039341,2.292569889039341,0.35371505548032933,0.0,True
17688,5.713792658925689,131.3076024773745,3.427585317851377,77.12066965165597,153.71379265892568,4282.598511383752,0.004198075750004783,0.009417762668058919,64.49303075075048,0.0,4.427585317851377,1.428735780358104,2.0,1.0,2.0,1.0,0.0,True
9366,6.0,71.2,0.0,0.0,101.0,3800.0892340000005,0.003883495,0.024032277999999997,3.179063602,0.0,7.0,1.0,1.0,3.0,1.0,1.0,0.0,True
6951,9.0,135.1,0.0,0.0,23.0,620.0333333,0.022222222000000003,0.030246914,0.0,0.0,0.0,2.0,5.0,5.0,1.0,1.0,0.0,False
7272,0.0,0.0,0.0,0.0,14.0,320.25,0.0,0.013333333000000001,52.17313647,0.0,8.0,2.0,2.0,1.0,3.0,1.0,1.0,True
18382,4.0,152.256515862973,0.09692528166117176,1.9869682740540213,18.127672465049454,401.1109378639157,0.0,0.004227748170329995,58.164689557117505,0.0,5.903074718338829,1.9030747183388281,1.9030747183388281,5.193850563322344,4.3877011266446875,0.09692528166117176,0.9030747183388282,True
13716,0.23249742022179454,0.9299896808871781,0.0,0.0,17.464994840443588,765.0468911236138,0.0,0.012329046041895437,55.394348874626154,0.0,5.232497420221795,1.7675025797782054,2.0,1.0,2.2324974202217946,0.0,0.7675025797782055,True
9883,1.0,43.0,0.0,0.0,26.0,834.3611111,0.016,0.019666667,25.21523293,0.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,False
15783,1.6099508704959922,72.2193642955948,0.0,0.0,16.609950870495993,877.016211333507,0.015248771762399803,0.024606709156929016,29.512652291309276,0.23402947770240473,7.829852611487976,3.0,2.0,3.2199017409919843,2.9502456475200396,1.0,0.0,True
2403,2.0,37.0,0.0,0.0,29.0,911.5,0.022988506000000002,0.06551724099999999,0.0,0.2,6.0,2.0,7.0,3.0,4.0,1.0,0.0,False
12127,4.0,28.0,3.0,37.83333333,378.0,12003.317579999999,0.003655352,0.023352993,0.0,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,False
7322,1.0,4.333333333,0.0,0.0,3.0,14.33333333,0.006666666999999999,0.074444444,0.0,0.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,True
5543,0.0,0.0,0.0,0.0,22.0,1321.7,0.0,0.010833333,0.0,0.0,4.0,2.0,2.0,2.0,13.0,1.0,0.0,False
5670,0.0,0.0,0.0,0.0,23.0,386.18,0.004347826,0.016521739,0.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,False
2364,0.0,0.0,0.0,0.0,5.0,214.0,0.0,0.04,0.0,0.0,6.0,3.0,2.0,8.0,1.0,1.0,0.0,False
11368,3.0,19.0,0.0,0.0,120.0,3013.1169170000003,0.001680672,0.0074077480000000005,14.18391563,0.0,7.0,2.0,5.0,1.0,2.0,1.0,0.0,True
19043,3.5049402964101453,46.71615546849097,0.0,0.0,32.544462667691306,832.7457414276383,0.003960369280286714,0.01534649830264602,14.707292443339233,0.0,6.752470148205073,1.2475298517949274,1.2475298517949274,1.0,2.0,1.0,0.0,True
17764,4.852353521430725,97.34197415679895,1.5738232392846374,16.181815347826774,30.278530282146086,863.8264051098513,0.003586395245528984,0.018939488755563883,8.738110099206308,0.0,2.983237325007538,2.0,4.573823239284637,5.016762674992462,3.2952929571385496,1.0,0.0,True
6474,4.0,117.8,0.0,0.0,12.0,267.8,0.025,0.04375,0.0,0.0,9.0,3.0,2.0,3.0,13.0,1.0,0.0,False
2430,0.0,0.0,0.0,0.0,5.0,226.0,0.08666666699999999,0.133333333,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,False
201,0.0,0.0,0.0,0.0,5.0,43.0,0.0,0.04,0.0,0.0,5.0,1.0,1.0,1.0,9.0,1.0,1.0,False
10731,2.0,31.5,0.0,0.0,27.0,811.8630952000001,0.0,0.015873016,0.0,0.0,7.0,1.0,1.0,4.0,8.0,1.0,1.0,False
1827,2.0,98.25,0.0,0.0,10.0,303.25,0.0,0.011111111000000002,0.0,0.0,5.0,3.0,2.0,2.0,2.0,0.0,1.0,False
17719,1.5162234395876832,30.040176896830975,3.1371675796907623,558.7547863889226,39.0,982.4712537514079,0.004032509196229693,0.010524397952555699,103.29048128414733,0.0,8.241888280206158,2.620944140103079,3.1371675796907623,1.0,2.0,0.3790558598969208,0.0,True
17077,7.497138133802188,81.55820583601633,0.21469455231397316,0.0,30.56488716297643,1219.2395950486577,0.005510915532576392,0.019758366856709408,10.987012281309978,0.0,3.9265272384301344,2.785305447686027,2.0,2.5706108953720537,1.6440836569419195,0.7853054476860268,0.0,True
19623,13.933837889096317,400.25695906074657,2.682128906014818,191.8982421819497,76.30493163345194,1608.563286095991,0.018427468156050234,0.029287652655750583,4.171939609741909,0.0,3.0,2.8410644530074087,2.476806640977773,7.364257812029636,3.523193359022227,1.0,0.15893554699259105,True
11762,5.0,50.0,0.0,0.0,106.0,3095.200725,0.012612613,0.034684685,0.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,False
4218,1.0,4.0,0.0,0.0,6.0,102.0,0.0,0.057142857000000005,0.0,0.0,6.0,2.0,2.0,1.0,3.0,0.0,0.0,False
19965,6.485553816896058,50.81232877911604,6.706030752512033,462.32414696002706,19.485553816896058,401.9134591948638,0.025858611306574682,0.03159839811096979,2.997986576656531,0.0,3.1469846237439834,2.0734923118719917,2.0,1.44095387123195,3.8530153762560166,1.0,0.07349231187199168,True
11234,1.0,151.5,0.0,0.0,10.0,304.75,0.0,0.0074074069999999995,0.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,False
3917,1.0,9.0,0.0,0.0,111.0,2451.869048,0.0,0.015775776000000002,2.797414715,0.4,6.0,2.0,2.0,8.0,3.0,1.0,0.0,True
14597,5.0,125.38418235060831,2.7134285089240597,16.0,158.40885570525336,6295.201297078064,0.007601162693479624,0.02191106616176575,6.94149589899415,0.0,6.71342850892406,1.2865714910759405,1.2865714910759405,1.573142982151881,2.0,1.0,0.2865714910759405,True
6790,0.0,0.0,0.0,0.0,55.0,872.5916667000001,0.0,0.001212121,0.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,1.0,False
15172,0.13053481985093507,6.85307804217409,0.0,0.0,81.13973824613696,3619.4175253304047,0.0014598640040564912,0.018236353258097034,7.055236743324031,0.0,7.0,2.0,1.130534819850935,1.7832089191056104,2.0,0.8694651801490649,0.0,True
134,6.0,111.5,0.0,0.0,26.0,449.02777779999997,0.0,0.018518519,0.0,0.6,2.0,1.0,1.0,3.0,3.0,1.0,0.0,False
5604,0.0,0.0,0.0,0.0,8.0,261.8,0.01,0.04,10.99901844,0.0,9.0,2.0,2.0,4.0,1.0,1.0,1.0,False
14499,5.40857689310196,97.02217513064095,0.0,0.0,72.55152511146798,2593.168519876369,0.0013142736365982098,0.007618824805207906,10.051319276748004,0.0,4.211435857469281,2.0,2.591423106898039,1.8028589643673203,2.0,0.8028589643673203,0.1971410356326797,True
6187,7.0,317.9142857,4.0,216.56666669999998,35.0,910.0809524,0.0,0.01,40.78047078,0.0,9.0,2.0,4.0,3.0,5.0,0.0,0.0,False
4726,0.0,0.0,0.0,0.0,14.0,116.83333329999999,0.06428571400000001,0.085714286,0.0,0.6,6.0,2.0,2.0,2.0,3.0,1.0,0.0,False
11700,0.0,0.0,4.0,218.25,25.0,402.0430403,0.007142857,0.02202381,0.0,0.0,7.0,1.0,1.0,1.0,10.0,1.0,0.0,True
10048,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,False
7763,3.0,49.4,0.0,0.0,176.0,6847.736667,0.003370787,0.011516853999999998,20.44064077,0.0,0.0,2.0,4.0,9.0,4.0,1.0,0.0,False
9530,3.0,22.27777778,1.0,0.0,6.0,36.90277778,0.0,0.08666666699999999,0.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,0.0,False
4253,3.0,270.0,1.0,1778.0,362.0,13259.293959999999,0.002883379,0.008837606,0.0,0.0,6.0,2.0,2.0,1.0,19.0,1.0,1.0,False
13542,6.0,114.07500943091195,1.0,3.818132489950238,33.54560253014929,1043.760709982639,0.011800314712780433,0.017901265283600105,7.703147773416212,0.36362649799004765,6.0,3.0,2.0,4.787911673366508,3.0,1.0,0.0,True
11946,0.0,0.0,0.0,0.0,17.0,1032.9,0.0,0.013333333000000001,0.0,0.0,7.0,2.0,4.0,1.0,2.0,1.0,0.0,False
4747,0.0,0.0,0.0,0.0,40.0,1411.833333,0.0,0.001282051,0.0,0.0,6.0,3.0,2.0,8.0,6.0,1.0,0.0,False
7962,0.0,0.0,1.0,13.0,27.0,1620.024762,0.05,0.085714286,0.0,0.0,9.0,5.0,11.0,4.0,1.0,1.0,0.0,False
17710,1.6572800627056294,15.156181329152957,0.0,0.0,10.78090664576479,200.66201943686036,0.0043383706013184545,0.042696888265190795,33.13354075700669,0.0,4.21909335423521,1.7809066457647902,1.7809066457647902,4.123626583059161,2.21909335423521,1.0,0.21909335423520981,True
6860,2.0,37.0,0.0,0.0,46.0,3043.916667,0.030434782999999997,0.05,0.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,0.0,False
14793,3.1021158098649853,89.05805127103872,0.0,0.0,6.408463239459941,165.28246623927816,0.0023565186813369024,0.026374635854898274,2.108985522313398,0.0,3.510579049324926,1.8978841901350147,1.8978841901350147,7.489420950675075,5.591536760540059,0.10211580986498514,0.10211580986498514,True
2360,2.0,39.5,1.0,161.0,34.0,1406.209524,0.010810811000000002,0.021212121,23.60518919,0.2,6.0,2.0,2.0,8.0,4.0,1.0,0.0,True
19988,2.7854178456286753,389.1879928752087,5.0,556.2027447847522,64.12922089891906,1834.6404017644775,0.0032145837477883534,0.017410935512091448,29.318316206176547,0.0,7.0,2.0,2.0,1.0,10.0,1.0,0.7854178456286752,True
1675,1.0,146.0,0.0,0.0,11.0,267.8333333,0.018181818,0.036363636,0.0,0.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,False
4883,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,6.0,2.0,2.0,1.0,3.0,1.0,0.0,False
13367,1.9036354913648577,20.797745808496778,4.096364508635142,348.1762973437292,57.48182254317571,1173.5552066200478,0.013996559128333983,0.02517986853716227,13.897102198940487,0.0,6.807270982729715,1.192729017270285,1.0963645086351423,1.0,9.903635491364858,1.0,0.09636450863514245,True
6617,2.0,20.2,0.0,0.0,16.0,357.4,0.0,0.011111111000000002,0.0,0.0,8.0,2.0,2.0,2.0,2.0,0.0,1.0,False
4485,7.0,271.3333333,0.0,0.0,54.0,3510.416667,0.003571429,0.010714286000000002,9.865125,0.0,6.0,2.0,2.0,4.0,6.0,1.0,0.0,True
10065,4.0,208.88888889999998,4.0,134.0,37.0,1335.809127,0.024242424,0.038460744,6.062330164,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,False
5800,2.0,23.0,1.0,80.6,53.0,1693.73,0.034545455,0.054839161,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,False
19308,3.0,90.95779911959826,0.0,0.0,1.5056880352160693,12.663705994419976,0.0,0.029886239295678615,0.0,0.0,4.977247859135723,3.0,2.0,2.0113760704321386,3.482935894351792,0.0,0.5056880352160693,True
15322,0.0,0.0,0.0,0.0,3.5871095375523705,68.03625156050276,0.0,0.02064452312238147,30.577042850675923,0.0,5.283985837971335,2.174219075104741,1.5871095375523705,5.0644523122381475,2.4128904624476295,0.5871095375523706,0.5871095375523706,True
8076,0.0,0.0,0.0,0.0,14.0,1131.208333,0.0,0.015384615,94.19490268,0.0,7.0,3.0,2.0,3.0,11.0,1.0,1.0,True
13183,14.127210434887738,181.9109058329966,0.0,0.0,162.91871130345422,4153.724859843969,0.002595903070130059,0.013252339072427568,12.88922738567625,0.0,7.0,2.0,2.0,2.872789565112262,2.381631304663215,1.0,0.0,True
12671,0.0,0.0,0.0,0.0,5.275553358583968,118.25766463461333,0.0,0.011492048236235005,15.421291678177035,0.0,5.102213434335871,1.7244466414160322,2.0,1.5511067171679358,2.0,1.0,0.2755533585839679,True
18901,7.0,106.63896055158662,0.8379250268167892,23.880863264278492,17.917349517297794,1047.6685592643807,0.008820263616581997,0.017876535680484997,4.0718728658700805,0.0,1.972449839099265,1.162074973183211,1.162074973183211,3.972449839099265,3.4586747586488977,0.16207497318321085,0.16207497318321085,True
7878,0.0,0.0,0.0,0.0,4.0,103.8,0.1,0.15,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,False
3253,0.0,0.0,1.0,1.0,93.0,4324.737072999999,0.021112782000000004,0.034077382999999996,0.0,1.0,6.0,3.0,2.0,1.0,5.0,1.0,1.0,False
20291,3.9141515981240804,336.3443158904221,0.7085848401875919,27.634808767316084,17.165660639249634,621.2558948150531,0.0,0.006670310416318715,28.152752148659843,0.05828303196248161,6.0,2.708584840187592,4.3313212784992645,1.0,9.251509041125551,0.7085848401875919,0.7085848401875919,True
2675,5.0,52.0,0.0,0.0,21.0,743.9166667000001,0.004,0.016,0.0,0.0,6.0,2.0,2.0,1.0,4.0,1.0,0.0,False
17722,0.5958017462900423,2.3832069851601694,0.0,0.0,16.362215716610383,476.00030715433473,0.0,0.010792155100881957,28.82740097692643,0.0,4.212594761129873,1.0,1.0,3.020991268549788,3.191603492580085,0.5958017462900423,0.0,True
6536,4.0,11.0,0.0,0.0,44.0,2149.190195,0.02705314,0.048201119,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,False
18789,2.1500753980373934,59.80090477644872,0.0,0.0,6.525263893130877,244.7748869029439,0.0,0.02779181649686066,53.25413292256998,0.9249623009813034,6.0,1.9249623009813033,2.0,3.375188495093483,3.0,1.0,0.9249623009813034,True
5728,1.0,17.2,0.0,0.0,6.0,243.3,0.0,0.05,22.09581063,0.0,8.0,1.0,8.0,8.0,1.0,1.0,0.0,False
13343,0.0,0.0,0.0,0.0,55.082067043716165,3319.637448978486,0.0,0.01356097121623769,2.933564190987667,0.0,7.0,2.0,2.0,1.8647416195354798,2.0,1.0,0.4323708097677399,True
5084,0.0,0.0,0.0,0.0,10.0,393.0,0.02,0.06,0.0,0.0,6.0,2.0,2.0,7.0,3.0,1.0,0.0,False
5114,2.0,178.0,0.0,0.0,36.0,943.6190475999999,0.031944444,0.048194444,0.0,0.2,6.0,3.0,2.0,1.0,13.0,1.0,0.0,False
9759,10.0,317.9583333,4.0,821.0,20.0,781.425,0.0,0.002666667,0.0,0.0,1.0,2.0,2.0,7.0,2.0,1.0,0.0,False
5904,1.0,5.5,3.0,169.2,14.0,517.66,0.011111111000000002,0.022222222000000003,50.18313917,0.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,False
14674,0.0,0.0,0.0,0.0,13.918523631111881,826.1854403259795,0.0,0.0007406942552123214,50.00338289409063,0.0,0.04073818444405952,2.0,2.162952737776238,7.714832708891583,4.081476368888119,0.9592618155559405,0.0,True
10573,5.0,59.52777778,3.0,124.25,156.0,5189.960659,0.0012345680000000001,0.008928986,20.50963783,0.0,7.0,2.0,2.0,7.0,1.0,1.0,0.0,True
18185,1.5169960188585536,45.130631561041966,0.7584980094292768,15.169960188585536,85.6154144054589,5580.759043846802,0.006494774115945336,0.02020433445048609,7.030996995564277,0.0,6.241501990570724,2.0,5.792490047146384,1.0,4.792490047146384,1.0,0.0,True
8170,0.0,0.0,0.0,0.0,8.0,184.375,0.0,0.013333333000000001,0.0,0.0,7.0,1.0,2.0,9.0,2.0,1.0,0.0,False
444,0.0,0.0,0.0,0.0,6.0,92.0,0.0,0.066666667,0.0,0.0,5.0,1.0,1.0,3.0,10.0,1.0,0.0,False
19899,4.541946849924616,179.15762133327928,0.0,0.0,45.56460137443462,1456.3968696405611,0.018387361537575565,0.020335410440662272,15.933897356061218,0.0,7.0,2.770973424962308,2.0,4.374159450226151,1.2290265750376919,0.7709734249623081,0.0,True
19938,0.0,0.0,1.0,307.36991106991036,8.157673039843571,307.4005466487646,0.0,0.04225454073015659,18.97273199746664,0.0,7.6058174003910715,2.0,2.0,1.1576730398435713,18.58094264140786,1.0,0.0,True
14985,0.0,0.0,0.0,0.0,14.828741309037644,308.2445343431337,0.0035067041956248924,0.016321398856679846,16.04611069405572,0.0,6.771474902464812,2.0,2.0,6.714208495891979,4.714208495891979,1.0,0.0,True
6131,0.0,0.0,0.0,0.0,16.0,129.5833333,0.075,0.0875,0.0,0.0,4.0,3.0,2.0,1.0,13.0,1.0,1.0,False
16997,2.2444196989338323,18.329427543163312,0.0,0.0,31.36662954840075,1381.2071219022077,0.007564740570808592,0.023844844824672314,15.199921829547026,0.0,6.0,2.561104924733458,2.877790150533084,1.8777901505330838,3.122209849466916,1.0,0.5611049247334581,True
16795,0.0,0.0,0.0,0.0,22.34288281414169,418.0751656428988,0.0,0.01766375114519005,6.961684523617599,0.7342882814141688,4.671441407070844,2.2657117185858313,2.0,6.87430625131335,2.0,0.7342882814141688,1.0,True
8452,0.0,0.0,0.0,0.0,3.0,2251.28,0.095833333,0.137426901,0.0,0.0,7.0,3.0,2.0,1.0,13.0,1.0,0.0,False
17281,2.4858508060383295,31.54005847621425,0.0,0.0,13.400955642268306,260.7032891159202,0.008569153404077575,0.022570745969808355,0.0,0.0,7.0,1.4858508060383295,4.0,4.599044357731694,8.0,0.0,1.0,True
9355,2.0,54.5,0.0,0.0,5.0,66.5,0.0,0.028571429,0.0,0.0,1.0,8.0,13.0,9.0,20.0,0.0,0.0,False
5131,1.0,28.0,0.0,0.0,14.0,924.0,0.014285714,0.028571429,0.0,0.0,6.0,1.0,1.0,3.0,4.0,1.0,1.0,False
11921,0.0,0.0,0.0,0.0,18.0,353.0833333,0.022222222000000003,0.05,0.0,0.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,True
2647,0.0,0.0,0.0,0.0,26.0,2607.5,0.024,0.050933333,0.0,0.0,6.0,1.0,1.0,2.0,3.0,1.0,0.0,False
